account_id,account_name,customer_key,industry,vertical,billing_street,billing_city,billing_state,billing_postal_code,account_type,annual_revenue,employees,created_date
ACC002927,Karl-Hermann Birnbaum,2927,Privatkunde,Energy,WiesenStraße 96,Magdeburg,East,39895,Interessent,43888,1,2021-04-13
ACC002928,Sigrid Kranz,2928,Kleingewerbe,Energy,BergRing 9,Berlin,East,10698,Interessent,2368317,10,2023-02-24
ACC002929,Apollonia Schönland-Weller,2929,Privatkunde,Energy,LindenWeg 2,Ingolstadt,South,85271,Partner,53352,1,2021-07-15
ACC002930,Dr. Songül Scheuermann,2930,Privatkunde,Energy,SonnenAllee 89,München,South,80973,Interessent,114985,1,2021-11-06
ACC002931,Scholz,2931,Kleingewerbe,Energy,TannenGasse 9,Berlin,East,10331,Interessent,1798619,50,2023-04-01
ACC002932,Henrik Kraus,2932,Kleingewerbe,Energy,HeideWeg 50,Berlin,East,10873,Interessent,4088455,5,2022-11-26
ACC002933,Rena Lorch B.Sc.,2933,Privatkunde,Energy,MarktWeg 110,Köln,West,50235,Partner,369689,1,2020-04-10
ACC002934,Margarete Steuer,2934,Privatkunde,Energy,BergGasse 60,Bremen,North,28225,Interessent,311836,1,2022-07-26
ACC002935,Henrik Plath,2935,Privatkunde,Energy,BeethovenRing 15,Braunschweig,North,38554,Partner,175130,1,2022-01-02
ACC002936,Liesbeth Gröttner,2936,Privatkunde,Energy,SeeRing 35,Wuppertal,West,42157,Kunde,130190,1,2022-12-11
ACC002937,Bernd-Dieter Aumann,2937,Privatkunde,Energy,ParkPlatz 80,Hamburg,North,20702,Partner,309099,1,2020-03-16
ACC002938,Trüb,2938,Kleingewerbe,Energy,BirkenGasse 24,München,South,80679,Partner,1422122,25,2020-10-14
ACC002939,Konrad Zobel,2939,Privatkunde,Energy,TalWeg 47,Bremen,North,28505,Interessent,126270,1,2021-12-29
ACC002940,Torben Ruppersberger B.A.,2940,Privatkunde,Energy,BlumenPlatz 33,Augsburg,South,86533,Kunde,373586,1,2022-08-17
ACC002941,Gislinde Linke,2941,Privatkunde,Energy,WaldGasse 103,Berlin,East,10357,Interessent,74567,1,2020-08-10
ACC002942,Univ.Prof. Ludwina Martin B.A.,2942,Privatkunde,Energy,SeePlatz 31,Ingolstadt,South,85559,Interessent,411803,1,2020-12-26
ACC002943,Dr. Rochus Beyer B.Sc.,2943,Privatkunde,Energy,MondGasse 137,Berlin,East,10375,Kunde,191514,1,2020-08-04
ACC002944,Gerolf Sauer-Mälzer,2944,Privatkunde,Energy,SchillerStraße 91,München,South,80807,Partner,412831,1,2023-08-28
ACC002945,Franka Säuberlich,2945,Privatkunde,Energy,LindenGasse 36,München,South,80202,Kunde,476160,1,2020-09-06
ACC002946,Claus-Dieter Möchlichen-Jessel,2946,Privatkunde,Energy,WaldPlatz 125,Köln,West,50705,Interessent,342143,1,2022-11-11
ACC002947,Eveline Koch,2947,Privatkunde,Energy,KirchGasse 65,München,South,80980,Kunde,371878,1,2022-01-23
ACC002948,Jochen Schaaf,2948,Privatkunde,Energy,BrunnenAllee 83,Braunschweig,North,38817,Kunde,378277,1,2022-05-11
ACC002949,Andy Hellwig-Patberg,2949,Privatkunde,Energy,HauptAllee 139,Potsdam,East,14594,Partner,473476,1,2020-05-21
ACC002950,Heimo Kaul,2950,Privatkunde,Energy,LindenWeg 61,Stuttgart,South,70875,Interessent,256828,1,2020-11-05
ACC002951,Zoran Gute B.A.,2951,Privatkunde,Energy,KirchRing 15,Kiel,North,24269,Kunde,113984,1,2021-09-30
ACC002952,Götz Graf,2952,Privatkunde,Energy,BirkenStraße 134,Augsburg,South,86441,Interessent,151329,1,2022-08-11
ACC002953,Univ.Prof. Marta Mosemann B.Eng.,2953,Privatkunde,Energy,LindenGasse 139,Wuppertal,West,42275,Interessent,261087,1,2023-11-26
ACC002954,Louise Jacob,2954,Privatkunde,Energy,MozartPlatz 45,Berlin,East,10118,Partner,413101,1,2020-03-14
ACC002955,Ing. Cathrin Döhn,2955,Privatkunde,Energy,WiesenWeg 93,Düsseldorf,West,40412,Kunde,235331,1,2021-11-20
ACC002956,Susan Zobel B.Sc.,2956,Privatkunde,Energy,KirchStraße 150,Chemnitz,East,09501,Partner,315127,1,2023-06-10
ACC002957,Dr. Tülay Adler B.A.,2957,Privatkunde,Energy,WiesenStraße 137,Hamburg,North,20287,Partner,272928,1,2022-10-03
ACC002958,Hein,2958,Gewerbekunde,Energy,WiesenAllee 115,Ulm,South,89276,Partner,4595000,50,2022-05-31
ACC002959,Scholz Hamann GbR,2959,Kleingewerbe,Energy,GoetheWeg 42,Köln,West,50351,Partner,1107817,100,2020-02-13
ACC002960,Univ.Prof. Pamela Kabus MBA.,2960,Privatkunde,Energy,HauptStraße 107,Berlin,East,10503,Partner,197285,1,2021-12-08
ACC002961,Hans-Werner Gorlitz B.Sc.,2961,Privatkunde,Energy,HauptAllee 88,Hannover,North,30947,Partner,375660,1,2023-08-11
ACC002962,Änne Briemer,2962,Privatkunde,Energy,GoethePlatz 73,Erfurt,East,99762,Kunde,97393,1,2023-07-13
ACC002963,Almut Röhricht,2963,Privatkunde,Energy,WiesenStraße 148,Hannover,North,30324,Partner,400881,1,2020-01-30
ACC002964,Christos Hoffmann,2964,Privatkunde,Energy,BeethovenAllee 119,Freiburg,South,79195,Interessent,307258,1,2022-12-28
ACC002965,Cosima Schüler B.Eng.,2965,Privatkunde,Energy,BahnhofPlatz 6,Kiel,North,24641,Partner,293606,1,2021-05-13
ACC002966,Zoltan Becker,2966,Privatkunde,Energy,MarktStraße 108,Bremen,North,28950,Kunde,387260,1,2023-05-10
ACC002967,Eckart Hölzenbecher B.A.,2967,Privatkunde,Energy,RosenWeg 135,Berlin,East,10830,Kunde,259388,1,2021-07-19
ACC002968,Ing. Oskar Gertz B.Eng.,2968,Privatkunde,Energy,BeethovenWeg 70,Berlin,East,10533,Interessent,220121,1,2021-10-02
ACC002969,Dr. Eberhardt Barkholz B.A.,2969,Privatkunde,Energy,MondStraße 53,Rostock,North,18988,Partner,209005,1,2020-06-28
ACC002970,Theresia Ditschlerin,2970,Privatkunde,Energy,HeideRing 67,Potsdam,East,14389,Partner,486707,1,2023-05-12
ACC002971,Senol Stey,2971,Privatkunde,Energy,SternStraße 100,Aachen,West,52457,Partner,294682,1,2022-10-17
ACC002972,Hans-Herbert Sölzer-Zirme,2972,Privatkunde,Energy,SchulWeg 119,Ulm,South,89581,Interessent,277588,1,2020-03-20
ACC002973,Gunther Häring,2973,Privatkunde,Energy,WiesenStraße 109,Dortmund,West,44979,Kunde,323000,1,2022-01-02
ACC002974,Irene Henck,2974,Privatkunde,Energy,BahnhofAllee 110,Wuppertal,West,42928,Interessent,20385,1,2022-05-07
ACC002975,Rosalinde Köhler,2975,Privatkunde,Energy,SchulStraße 23,Hamburg,North,20955,Kunde,232654,1,2020-03-13
ACC002976,Prof. Roger Scholz,2976,Privatkunde,Energy,SternWeg 11,Dresden,East,01272,Kunde,434358,1,2021-07-10
ACC002977,Univ.Prof. Anne-Kathrin Drubin,2977,Privatkunde,Energy,GoethePlatz 44,München,South,80324,Partner,159848,1,2021-04-23
ACC002978,Thilo Ehlert-Grein Groth,2978,Privatkunde,Energy,BrunnenPlatz 147,Stuttgart,South,70361,Partner,434968,1,2023-06-21
ACC002979,José Kostolzin B.Eng.,2979,Privatkunde,Energy,RosenRing 95,Freiburg,South,79863,Interessent,158848,1,2020-05-20
ACC002980,Lina Lorch,2980,Privatkunde,Energy,BahnhofAllee 120,Regensburg,South,93277,Partner,230431,1,2020-07-10
ACC002981,Herr Ralf-Dieter Schmiedt B.A.,2981,Privatkunde,Energy,HauptStraße 87,Bremen,North,28332,Kunde,279013,1,2022-09-18
ACC002982,Hornig,2982,Kleingewerbe,Energy,BeethovenStraße 101,Düsseldorf,West,40843,Partner,3063456,25,2023-04-02
ACC002983,Gottlob Hentschel-Bloch,2983,Privatkunde,Energy,HeideStraße 149,München,South,80899,Kunde,479757,1,2022-12-06
ACC002984,Steffi Eberth,2984,Privatkunde,Energy,RosenPlatz 106,Nürnberg,South,90854,Kunde,466985,1,2023-03-26
ACC002985,Dr. Mona Butte MBA.,2985,Privatkunde,Energy,BirkenAllee 55,Hamburg,North,20568,Kunde,149845,1,2023-01-11
ACC002986,Denis Pechel,2986,Privatkunde,Energy,BrunnenGasse 90,Hannover,North,30999,Partner,160852,1,2020-02-12
ACC002987,Weitzel Seidel e.G.,2987,Kleingewerbe,Energy,WiesenWeg 104,Ingolstadt,South,85666,Partner,4505255,25,2020-07-11
ACC002988,Jessica Pohl,2988,Kleingewerbe,Energy,SternStraße 133,Halle,East,06481,Partner,4040058,100,2020-01-19
ACC002989,Cindy Jungfer B.Eng.,2989,Privatkunde,Energy,MozartPlatz 122,Leipzig,East,04812,Interessent,278682,1,2022-12-09
ACC002990,Univ.Prof. Waltraud Oderwald MBA.,2990,Privatkunde,Energy,TannenStraße 117,Oldenburg,North,26765,Interessent,12636,1,2022-11-04
ACC002991,Lia Kühnert,2991,Privatkunde,Energy,KirchPlatz 110,Berlin,East,10134,Interessent,300275,1,2021-03-07
ACC002992,Edwin Hartmann,2992,Privatkunde,Energy,RathausRing 131,München,South,80351,Partner,467420,1,2020-04-02
ACC002993,Henner Heinz MBA.,2993,Privatkunde,Energy,HauptPlatz 121,Hamburg,North,20817,Partner,390316,1,2023-05-03
ACC002994,Gerhardt Löffler MBA.,2994,Privatkunde,Energy,BlumenWeg 108,Münster,West,48520,Interessent,169274,1,2023-07-06
ACC002995,Ing. Ferdinand Rogner,2995,Privatkunde,Energy,GoetheRing 5,Berlin,East,10889,Interessent,381568,1,2022-10-10
ACC002996,Cemil Weitzel,2996,Privatkunde,Energy,WaldAllee 12,Essen,West,45496,Kunde,71005,1,2022-10-22
ACC002997,Gebhard Martin,2997,Privatkunde,Energy,BrunnenWeg 132,München,South,80810,Interessent,237206,1,2020-05-05
ACC002998,Dunja Säuberlich,2998,Kleingewerbe,Energy,TannenGasse 83,Bochum,West,44968,Interessent,2702223,100,2023-05-02
ACC002999,Holger Peukert,2999,Privatkunde,Energy,BrunnenStraße 117,Hannover,North,30160,Kunde,302403,1,2022-02-20
ACC003000,Hilma Mende,3000,Privatkunde,Energy,GoetheRing 103,Würzburg,South,97799,Partner,476015,1,2021-08-24
ACC003001,Ida Lange B.Eng.,3001,Privatkunde,Energy,BahnhofStraße 103,Köln,West,50881,Kunde,172002,1,2020-11-09
ACC003002,Ing. Emma Kranz B.Sc.,3002,Privatkunde,Energy,ParkWeg 149,Braunschweig,North,38695,Partner,134325,1,2021-11-26
ACC003003,Margraf GbR,3003,Kleingewerbe,Energy,BrunnenRing 41,Oldenburg,North,26602,Partner,4356479,50,2023-11-22
ACC003004,Mareike Bruder,3004,Privatkunde,Energy,WiesenWeg 60,Hamburg,North,20574,Partner,138639,1,2021-03-08
ACC003005,Carsten Hornig GmbH & Co. OHG,3005,Kleingewerbe,Energy,RosenRing 68,Hannover,North,30275,Partner,3534935,5,2021-07-13
ACC003006,René Hofmann,3006,Privatkunde,Energy,TalRing 61,München,South,80189,Interessent,408081,1,2023-03-24
ACC003007,Herr Brian Boucsein B.Eng.,3007,Privatkunde,Energy,SonnenRing 5,Düsseldorf,West,40215,Partner,344220,1,2022-05-04
ACC003008,Jürgen Gute,3008,Privatkunde,Energy,HauptPlatz 46,Freiburg,South,79165,Kunde,213278,1,2020-10-01
ACC003009,Cynthia Steuer,3009,Privatkunde,Energy,BirkenRing 136,Bochum,West,44266,Interessent,167078,1,2020-07-30
ACC003010,Elfriede Jacobi Jäckel,3010,Privatkunde,Energy,WiesenAllee 63,Berlin,East,10931,Interessent,199490,1,2022-09-18
ACC003011,Wilmsen,3011,Kleingewerbe,Energy,SchulGasse 138,Hamburg,North,20214,Interessent,3001802,10,2020-12-12
ACC003012,Höfig,3012,Kleingewerbe,Energy,SonnenAllee 57,Stuttgart,South,70794,Partner,2878138,50,2022-04-27
ACC003013,Nikolaos Schleich B.A.,3013,Privatkunde,Energy,WiesenStraße 27,Osnabrück,North,49488,Partner,142718,1,2023-11-11
ACC003014,Warmer,3014,Kleingewerbe,Energy,SonnenRing 24,Düsseldorf,West,40436,Partner,1225442,100,2021-06-21
ACC003015,Adriane Winkler,3015,Kleingewerbe,Energy,SeeWeg 106,Braunschweig,North,38745,Interessent,3751586,50,2020-12-21
ACC003016,Esther Kensy,3016,Privatkunde,Energy,SonnenRing 9,Stuttgart,South,70630,Interessent,177860,1,2021-07-20
ACC003017,Lachmann Sager e.G.,3017,Kleingewerbe,Energy,WaldWeg 107,Bochum,West,44663,Interessent,3688852,100,2020-05-13
ACC003018,Hubertus Söding,3018,Privatkunde,Energy,WaldAllee 8,Oldenburg,North,26776,Interessent,251593,1,2020-01-31
ACC003019,Stjepan Kruschwitz-Heidrich,3019,Privatkunde,Energy,TannenRing 48,Berlin,East,10756,Kunde,444711,1,2020-10-15
ACC003020,Univ.Prof. Philip Häring MBA.,3020,Privatkunde,Energy,HauptPlatz 29,Duisburg,West,47836,Partner,115163,1,2021-07-19
ACC003021,Plath KG,3021,Kleingewerbe,Energy,MarktWeg 4,Münster,West,48670,Partner,2250657,10,2020-09-08
ACC003022,Miriam Misicher B.Eng.,3022,Privatkunde,Energy,SchulStraße 45,Hamburg,North,20531,Interessent,376723,1,2020-01-08
ACC003023,Gert Graf,3023,Privatkunde,Energy,TannenRing 98,Osnabrück,North,49745,Interessent,307541,1,2021-08-09
ACC003024,Univ.Prof. Herta Häring,3024,Privatkunde,Energy,BrunnenPlatz 2,Duisburg,West,47183,Interessent,31908,1,2023-01-23
ACC003025,Ingried Roht B.Sc.,3025,Privatkunde,Energy,MondWeg 77,Hannover,North,30266,Interessent,74877,1,2022-07-13
ACC003026,Brita Rust,3026,Privatkunde,Energy,GoetheWeg 58,Dortmund,West,44569,Interessent,304520,1,2021-12-13
ACC003027,Gerhard Walter-Anders,3027,Privatkunde,Energy,SchulPlatz 16,München,South,80355,Partner,50923,1,2020-05-15
ACC003028,Univ.Prof. Saskia Klapp B.Eng.,3028,Privatkunde,Energy,WiesenAllee 63,Duisburg,West,47484,Interessent,65708,1,2023-08-11
ACC003029,Lindner GmbH & Co. KG,3029,Kleingewerbe,Energy,EichenGasse 109,Regensburg,South,93361,Partner,177106,100,2022-04-09
ACC003030,Olivia Wulff-Stumpf,3030,Privatkunde,Energy,KirchAllee 5,Köln,West,50348,Interessent,302776,1,2022-07-22
ACC003031,Gabriele Schaaf,3031,Privatkunde,Energy,WaldRing 38,Magdeburg,East,39221,Interessent,303254,1,2020-08-22
ACC003032,Karlheinz Zimmer,3032,Privatkunde,Energy,WaldAllee 71,Augsburg,South,86829,Interessent,134558,1,2021-02-24
ACC003033,Victor Etzold,3033,Privatkunde,Energy,RathausStraße 98,München,South,80512,Interessent,106907,1,2020-06-06
ACC003034,Willy Kabus-Rosenow,3034,Privatkunde,Energy,RosenRing 19,Dresden,East,01232,Kunde,327880,1,2021-08-14
ACC003035,Schleich,3035,Kleingewerbe,Energy,MondWeg 35,München,South,80866,Kunde,4864872,25,2020-02-10
ACC003036,Hanna Haase-Krein,3036,Privatkunde,Energy,BeethovenPlatz 145,Hamburg,North,20734,Partner,37283,1,2022-09-07
ACC003037,Jozef Krause,3037,Privatkunde,Energy,TalRing 105,Hamburg,North,20281,Partner,314006,1,2023-01-07
ACC003038,Ian Dörr B.Eng.,3038,Privatkunde,Energy,SeeGasse 40,Hamburg,North,20702,Interessent,372857,1,2021-05-24
ACC003039,Mentzel,3039,Gewerbekunde,Energy,LindenAllee 142,Dresden,East,01852,Interessent,793029,25,2023-08-13
ACC003040,Antonie Geißler,3040,Privatkunde,Energy,ParkPlatz 48,Karlsruhe,South,76481,Partner,205532,1,2022-12-10
ACC003041,Miguel Röhrdanz,3041,Privatkunde,Energy,WaldWeg 13,Berlin,East,10635,Interessent,827,1,2023-02-07
ACC003042,Herr Sandro Stroh,3042,Kleingewerbe,Energy,LindenRing 136,Potsdam,East,14863,Partner,4648260,5,2022-04-13
ACC003043,Frau Constance Gumprich B.Sc.,3043,Privatkunde,Energy,MarktStraße 8,Hannover,North,30104,Partner,223339,1,2023-05-22
ACC003044,Eugenia Haering-Heintze,3044,Privatkunde,Energy,SternPlatz 103,Berlin,East,10250,Partner,86088,1,2021-01-25
ACC003045,Sorgatz Pruschke AG,3045,Gewerbekunde,Energy,RosenGasse 59,Leipzig,East,04973,Kunde,1140845,100,2021-11-13
ACC003046,Anna Koch B.Sc.,3046,Gewerbekunde,Energy,RosenStraße 5,Hamburg,North,20309,Kunde,3592073,50,2022-02-05
ACC003047,Ing. Stefano Langern,3047,Privatkunde,Energy,BrunnenRing 121,Essen,West,45235,Partner,35836,1,2022-11-03
ACC003048,Carolina Dörschner-Ehlert,3048,Privatkunde,Energy,MondPlatz 77,Kiel,North,24263,Partner,365881,1,2022-06-30
ACC003049,Dipl.-Ing. Natalie Bohnbach,3049,Privatkunde,Energy,HauptAllee 39,Duisburg,West,47156,Interessent,305432,1,2023-03-04
ACC003050,Haering Ehlert AG & Co. OHG,3050,Kleingewerbe,Energy,RathausPlatz 27,Düsseldorf,West,40737,Kunde,3006875,50,2020-05-30
ACC003051,Ida Tröst,3051,Privatkunde,Energy,TalRing 9,Berlin,East,10764,Kunde,73994,1,2020-03-28
ACC003052,Dr. Liselotte Ruppert B.Eng.,3052,Privatkunde,Energy,GoethePlatz 94,Berlin,East,10351,Interessent,128996,1,2022-10-24
ACC003053,Jan-Peter Trubin MBA.,3053,Privatkunde,Energy,WaldPlatz 147,Köln,West,50441,Partner,338933,1,2020-09-22
ACC003054,Gutknecht Albers AG & Co. KG,3054,Kleingewerbe,Energy,WiesenAllee 2,Berlin,East,10417,Partner,4663084,10,2023-04-12
ACC003055,Anne Kuhl B.A.,3055,Privatkunde,Energy,BeethovenAllee 58,Karlsruhe,South,76174,Partner,8104,1,2020-11-06
ACC003056,Theresia Roskoth,3056,Privatkunde,Energy,SchillerStraße 14,Essen,West,45608,Interessent,457698,1,2022-10-04
ACC003057,Dipl.-Ing. Irmgard Ruppert B.Sc.,3057,Privatkunde,Energy,KirchStraße 58,München,South,80529,Kunde,248225,1,2023-06-17
ACC003058,Friedrich Seidel,3058,Privatkunde,Energy,MozartGasse 86,Kiel,North,24953,Interessent,471526,1,2022-01-28
ACC003059,Gesine Thies B.Eng.,3059,Privatkunde,Energy,LindenRing 124,Bochum,West,44298,Partner,335834,1,2020-07-18
ACC003060,Loretta Gertz-Liebelt,3060,Privatkunde,Energy,RosenAllee 71,Hamburg,North,20966,Partner,108624,1,2022-01-09
ACC003061,Dr. Tomasz Schönland MBA.,3061,Privatkunde,Energy,RathausStraße 114,Nürnberg,South,90867,Interessent,476287,1,2022-02-01
ACC003062,Hanne Sorgatz B.A.,3062,Privatkunde,Energy,GoetheStraße 121,Berlin,East,10523,Partner,389000,1,2020-02-05
ACC003063,Hans-Peter Thanel,3063,Privatkunde,Energy,SonnenStraße 143,Freiburg,South,79973,Partner,202746,1,2023-01-09
ACC003064,Ernst-Dieter Franke,3064,Privatkunde,Energy,MondWeg 138,Dortmund,West,44707,Partner,489192,1,2023-03-11
ACC003065,Susi Schottin,3065,Privatkunde,Energy,BahnhofRing 19,München,South,80671,Interessent,280925,1,2022-12-07
ACC003066,Marica Börner,3066,Privatkunde,Energy,GoetheGasse 25,Essen,West,45428,Interessent,488353,1,2021-07-16
ACC003067,Ulf Nohlmans MBA.,3067,Privatkunde,Energy,MarktGasse 94,Berlin,East,10354,Kunde,62834,1,2021-04-24
ACC003068,Hans-Erich Buchholz,3068,Privatkunde,Energy,BrunnenPlatz 1,Köln,West,50151,Kunde,155643,1,2021-12-06
ACC003069,Pärtzelt e.G.,3069,Kleingewerbe,Energy,TannenAllee 31,Nürnberg,South,90652,Partner,4949454,25,2021-10-10
ACC003070,Lange Mende AG & Co. KGaA,3070,Kleingewerbe,Energy,BergWeg 46,München,South,80183,Interessent,4634781,100,2021-01-19
ACC003071,Daria Patberg,3071,Privatkunde,Energy,WiesenWeg 11,Berlin,East,10344,Partner,35227,1,2022-05-12
ACC003072,Herwig Bauer,3072,Privatkunde,Energy,BirkenGasse 6,Münster,West,48775,Partner,486838,1,2023-06-28
ACC003073,Marcus Täsche,3073,Privatkunde,Energy,SeeGasse 87,Nürnberg,South,90192,Interessent,167306,1,2021-06-22
ACC003074,Hanna Karz MBA.,3074,Privatkunde,Energy,LindenWeg 61,Berlin,East,10450,Interessent,245346,1,2022-08-09
ACC003075,Hans-Ulrich Bender B.Sc.,3075,Privatkunde,Energy,SchulAllee 68,Köln,West,50970,Kunde,94519,1,2020-11-18
ACC003076,Drewes Tröst AG & Co. KG,3076,Kleingewerbe,Energy,ParkStraße 130,Osnabrück,North,49837,Kunde,727337,5,2020-04-30
ACC003077,Marie-Theres Weiß,3077,Gewerbekunde,Energy,BeethovenStraße 31,Berlin,East,10713,Kunde,1911169,5,2021-05-13
ACC003078,Neureuther Misicher AG,3078,Kleingewerbe,Energy,RosenWeg 21,Köln,West,50194,Partner,3072791,100,2020-08-16
ACC003079,Kamil Sontag,3079,Privatkunde,Energy,SchillerStraße 86,Oldenburg,North,26650,Partner,436489,1,2022-08-06
ACC003080,Univ.Prof. William Mangold B.A.,3080,Privatkunde,Energy,MarktWeg 48,München,South,80773,Interessent,238143,1,2020-07-05
ACC003081,Ing. Sibilla Fritsch B.A.,3081,Privatkunde,Energy,SchulGasse 41,Kiel,North,24250,Partner,3558,1,2020-06-22
ACC003082,auch Schlauchin AG,3082,Kleingewerbe,Energy,BirkenAllee 72,Hamburg,North,20403,Kunde,1400911,5,2021-09-22
ACC003083,Hornig AG,3083,Kleingewerbe,Energy,MondWeg 51,Augsburg,South,86181,Partner,287483,10,2023-09-22
ACC003084,Christa Buchholz-Steckel,3084,Privatkunde,Energy,SeeRing 87,München,South,80846,Interessent,360261,1,2023-08-02
ACC003085,Stey GbR,3085,Kleingewerbe,Energy,RathausWeg 105,München,South,80284,Kunde,3575887,5,2020-09-04
ACC003086,Heinz-Werner Klemt-Gieß,3086,Privatkunde,Energy,KirchWeg 4,Augsburg,South,86241,Partner,59680,1,2022-04-08
ACC003087,Ole Beer B.A.,3087,Privatkunde,Energy,KirchPlatz 143,Köln,West,50559,Partner,354166,1,2020-09-07
ACC003088,Marzena Biggen B.Sc.,3088,Privatkunde,Energy,BrunnenStraße 101,Osnabrück,North,49342,Interessent,283742,1,2020-04-22
ACC003089,Marliese Jäntsch-Martin,3089,Privatkunde,Energy,BahnhofWeg 136,Hamburg,North,20756,Kunde,393672,1,2023-10-25
ACC003090,Kristian Adolph,3090,Privatkunde,Energy,BergRing 31,Lübeck,North,23111,Interessent,168305,1,2023-03-26
ACC003091,Recep Kostolzin,3091,Privatkunde,Energy,BahnhofGasse 61,Berlin,East,10754,Partner,241813,1,2021-12-23
ACC003092,Vito Hering B.Eng.,3092,Privatkunde,Energy,BeethovenGasse 52,Hamburg,North,20885,Interessent,174056,1,2020-01-10
ACC003093,Dr. Bartholomäus Bachmann MBA.,3093,Privatkunde,Energy,KirchWeg 29,Leipzig,East,04688,Partner,315425,1,2020-03-08
ACC003094,Ahmed Kallert,3094,Privatkunde,Energy,SternRing 111,Köln,West,50144,Interessent,382602,1,2022-04-23
ACC003095,Milos Staude B.Sc.,3095,Privatkunde,Energy,ParkAllee 83,Braunschweig,North,38363,Kunde,416908,1,2021-02-26
ACC003096,Herr Rochus Stadelmann B.A.,3096,Privatkunde,Energy,TannenAllee 143,Jena,East,07719,Partner,9745,1,2022-07-18
ACC003097,Herr Hartmut Peukert,3097,Privatkunde,Energy,SchillerRing 5,München,South,80745,Partner,423056,1,2020-10-10
ACC003098,Ryszard Junken,3098,Privatkunde,Energy,KirchRing 55,Bonn,West,53390,Kunde,158097,1,2023-02-21
ACC003099,Rörricht Schomber AG & Co. OHG,3099,Kleingewerbe,Energy,BeethovenRing 95,Magdeburg,East,39252,Interessent,3261351,10,2023-09-02
ACC003100,Volker Riehl MBA.,3100,Privatkunde,Energy,MarktStraße 61,Lübeck,North,23931,Partner,151471,1,2020-07-02
ACC003101,Dussen van Heinrich AG & Co. OHG,3101,Kleingewerbe,Energy,SchulStraße 76,Ulm,South,89559,Interessent,2126780,50,2021-02-19
ACC003102,Hans Josef Junitz,3102,Privatkunde,Energy,HauptWeg 51,Berlin,East,10461,Kunde,376135,1,2021-11-15
ACC003103,Herr Hans-Willi Söding,3103,Privatkunde,Energy,KirchWeg 2,Köln,West,50169,Partner,268004,1,2020-04-13
ACC003104,Agatha Krebs,3104,Privatkunde,Energy,ParkStraße 81,Augsburg,South,86533,Interessent,69747,1,2023-05-19
ACC003105,Hermann Hartmann B.Sc.,3105,Privatkunde,Energy,BeethovenAllee 78,Bremen,North,28176,Interessent,132820,1,2021-05-04
ACC003106,Margareta Scholz,3106,Privatkunde,Energy,BahnhofGasse 97,Kiel,North,24370,Interessent,77181,1,2023-03-04
ACC003107,Anette Börner,3107,Privatkunde,Energy,SternPlatz 150,Dortmund,West,44155,Interessent,248817,1,2021-04-10
ACC003108,Harm Jacobi Jäckel MBA.,3108,Privatkunde,Energy,WiesenGasse 135,Stuttgart,South,70752,Kunde,166650,1,2021-11-21
ACC003109,Trub KG,3109,Gewerbekunde,Energy,SternPlatz 149,Dortmund,West,44319,Partner,820848,100,2023-09-01
ACC003110,Ing. Wolf-Dieter Dehmel,3110,Privatkunde,Energy,TannenGasse 127,Stuttgart,South,70370,Kunde,46866,1,2020-08-14
ACC003111,Magda Textor,3111,Privatkunde,Energy,KirchGasse 120,Essen,West,45150,Interessent,38462,1,2020-11-20
