customer_key,customer_name,customer_type,housing_type,vertical,address,city,state,zip,region_key
1393,Ing. Mariana Stey MBA.,Kleingewerbe,Einfamilienhaus,Energy,BeethovenRing 71,Hamburg,North,20642,400
1394,Siegfried Roht-Schmidtke,Privatkunde,Einfamilienhaus,Energy,EichenStraße 57,Essen,West,45217,402
1395,Adolf Seifert,Privatkunde,Einfamilienhaus,Energy,SchillerAllee 58,Hamburg,North,20735,400
1396,Prof. Silvester Möchlichen,Privatkunde,Einfamilienhaus,Energy,BrunnenGasse 69,Dortmund,West,44607,402
1397,Dr. Anneli Weitzel MBA.,Privatkunde,Einfamilienhaus,Energy,SeeAllee 1,Hannover,North,30196,400
1398,Ehrentraud Kabus,Privatkunde,Wohnung,Energy,SternWeg 44,Osnabrück,North,49422,400
1399,Anika Patberg,Privatkunde,Reihenhaus,Energy,HauptGasse 122,Köln,West,50538,402
1400,Prof. Mario Kostolzin MBA.,Privatkunde,Einfamilienhaus,Energy,MondStraße 91,München,South,80585,401
1401,Herr Hermann Josef Martin MBA.,Privatkunde,Einfamilienhaus,Energy,BrunnenStraße 146,Essen,West,45796,402
1402,Stanislaw Ortmann,Privatkunde,Einfamilienhaus,Energy,MozartStraße 26,Magdeburg,East,39411,403
1403,Freya Drubin MBA.,Privatkunde,Reihenhaus,Energy,BergAllee 125,Berlin,East,10359,403
1404,Bernd-Dieter Kusch,Privatkunde,Wohnung,Energy,WaldGasse 124,München,South,80215,401
1405,Frau Krista Rogner,Privatkunde,Einfamilienhaus,Energy,RathausWeg 37,Stuttgart,South,70465,401
1406,Sandor Conradi,Privatkunde,Mehrfamilienhaus,Energy,KirchWeg 23,München,South,80298,401
1407,Sybille Pechel,Privatkunde,Einfamilienhaus,Energy,SonnenGasse 140,Berlin,East,10560,403
1408,Matteo Steckel MBA.,Privatkunde,Mehrfamilienhaus,Energy,KirchAllee 101,Chemnitz,East,09703,403
1409,Grete Bloch,Privatkunde,Einfamilienhaus,Energy,WaldGasse 88,Karlsruhe,South,76954,401
1410,Dipl.-Ing. Guenther Römer MBA.,Privatkunde,Mehrfamilienhaus,Energy,HeideAllee 74,Dortmund,West,44212,402
1411,Milica Mentzel,Privatkunde,Reihenhaus,Energy,MozartRing 75,Berlin,East,10738,403
1412,Benedikt Werner,Privatkunde,Einfamilienhaus,Energy,RosenStraße 117,Köln,West,50141,402
1413,Herr Götz Klapp B.Eng.,Privatkunde,Reihenhaus,Energy,HauptPlatz 91,Rostock,North,18776,400
1414,Mechtild Döring,Privatkunde,Wohnung,Energy,HeideRing 144,Berlin,East,10258,403
1415,Tobias Gehringer,Privatkunde,Wohnung,Energy,RathausRing 21,Leipzig,East,04397,403
1416,Dr. Rotraud Trupp MBA.,Privatkunde,Wohnung,Energy,SonnenPlatz 109,Bremen,North,28508,400
1417,Ferdinand Schmidt,Privatkunde,Einfamilienhaus,Energy,RosenWeg 145,Berlin,East,10546,403
1418,Dominic Dussen van MBA.,Privatkunde,Wohnung,Energy,LindenAllee 35,Düsseldorf,West,40526,402
1419,Heribert Zänker B.A.,Privatkunde,Wohnung,Energy,SonnenPlatz 140,Düsseldorf,West,40287,402
1420,Babett Wernecke,Privatkunde,Einfamilienhaus,Energy,SchulGasse 81,Würzburg,South,97615,401
1421,Frau Ursula Schulz,Privatkunde,Reihenhaus,Energy,RathausPlatz 119,Leipzig,East,04128,403
1422,Recep Mende,Kleingewerbe,Einfamilienhaus,Energy,RosenWeg 149,Berlin,East,10624,403
1423,Margret Schacht B.A.,Kleingewerbe,Gewerbeimmobilie,Energy,MarktWeg 104,Nürnberg,South,90786,401
1424,Frau Katerina Wähner B.Sc.,Kleingewerbe,Reihenhaus,Energy,BahnhofAllee 28,Rostock,North,18441,400
1425,Prof. Janet Pechel,Privatkunde,Wohnung,Energy,BahnhofStraße 150,Bochum,West,44790,402
1426,Univ.Prof. Klaas Gerlach,Privatkunde,Reihenhaus,Energy,BergGasse 127,Bonn,West,53239,402
1427,Eckbauer,Kleingewerbe,Reihenhaus,Energy,HauptPlatz 52,Augsburg,South,86217,401
1428,Hans-Jürgen Sontag,Kleingewerbe,Wohnung,Energy,SchillerPlatz 7,Hamburg,North,20952,400
1429,auch Schlauchin,Kleingewerbe,Einfamilienhaus,Energy,BeethovenWeg 140,Dortmund,West,44366,402
1430,Pärtzelt Kraus GmbH & Co. KG,Kleingewerbe,Wohnung,Energy,SonnenStraße 48,Dresden,East,01245,403
1431,Ing. Hans-Uwe Karz B.Eng.,Privatkunde,Wohnung,Energy,BergWeg 122,Dresden,East,01591,403
1432,Eimer Etzler GmbH & Co. KG,Gewerbekunde,Gewerbeimmobilie,Energy,MondAllee 101,Augsburg,South,86495,401
1433,Sibylla Tintzmann,Privatkunde,Reihenhaus,Energy,HauptAllee 118,Köln,West,50223,402
1434,Mia Walter,Privatkunde,Wohnung,Energy,MondRing 114,Köln,West,50143,402
1435,Eckhardt Häring B.Eng.,Privatkunde,Wohnung,Energy,SchulAllee 3,Berlin,East,10262,403
1436,Türkan Steinberg,Privatkunde,Einfamilienhaus,Energy,SternRing 100,Regensburg,South,93625,401
1437,Norman Seip-Gieß,Privatkunde,Wohnung,Energy,TannenPlatz 36,Lübeck,North,23385,400
1438,Riehl,Kleingewerbe,Einfamilienhaus,Energy,ParkPlatz 121,Duisburg,West,47720,402
1439,Schweitzer,Kleingewerbe,Mehrfamilienhaus,Energy,MozartGasse 83,Duisburg,West,47702,402
1440,Meta Drub,Privatkunde,Reihenhaus,Energy,BahnhofStraße 41,Berlin,East,10337,403
1441,Rörricht Naser KG,Gewerbekunde,Gewerbeimmobilie,Energy,WiesenWeg 61,Hamburg,North,20207,400
1442,Stahr,Kleingewerbe,Mehrfamilienhaus,Energy,GoetheStraße 65,Berlin,East,10217,403
1443,Univ.Prof. Nelli Reinhardt,Privatkunde,Reihenhaus,Energy,SonnenStraße 45,Hannover,North,30428,400
1444,Susana Löchel,Privatkunde,Wohnung,Energy,BergWeg 51,Bremen,North,28358,400
1445,John Döring,Privatkunde,Wohnung,Energy,RathausRing 50,Augsburg,South,86188,401
1446,Hans-Hinrich Fiebig,Privatkunde,Einfamilienhaus,Energy,HeideWeg 2,Duisburg,West,47468,402
1447,Steckel AG,Kleingewerbe,Reihenhaus,Energy,BlumenGasse 136,Essen,West,45608,402
1448,Hethur e.G.,Kleingewerbe,Wohnung,Energy,BergWeg 18,Hamburg,North,20549,400
1449,Ing. Mirko Hermann,Privatkunde,Einfamilienhaus,Energy,HeideRing 77,Stuttgart,South,70203,401
1450,Siegfried Bolander-Stumpf,Privatkunde,Einfamilienhaus,Energy,EichenAllee 65,Hamburg,North,20499,400
1451,Danica Weller,Kleingewerbe,Gewerbeimmobilie,Energy,TalWeg 133,Köln,West,50725,402
1452,Hans Jürgen Mentzel,Privatkunde,Wohnung,Energy,SchillerRing 121,Dortmund,West,44369,402
1453,Leopold Steuer,Privatkunde,Einfamilienhaus,Energy,WiesenStraße 36,Köln,West,50309,402
1454,Rörricht,Kleingewerbe,Wohnung,Energy,EichenPlatz 19,Bonn,West,53924,402
1455,Univ.Prof. Marko Rörricht MBA.,Privatkunde,Wohnung,Energy,BahnhofAllee 19,Halle,East,06526,403
1456,Prof. Rene Textor B.Eng.,Privatkunde,Wohnung,Energy,MozartAllee 11,Duisburg,West,47206,402
1457,Vinko Kranz,Privatkunde,Reihenhaus,Energy,RosenWeg 6,Bremen,North,28156,400
1458,Hermine Zirme-Stolze,Privatkunde,Wohnung,Energy,MarktGasse 5,Hannover,North,30665,400
1459,Wilhelmine Rohleder,Privatkunde,Einfamilienhaus,Energy,SternPlatz 141,Stuttgart,South,70241,401
1460,Ahmad Weimer,Privatkunde,Mehrfamilienhaus,Energy,KirchWeg 88,Hamburg,North,20547,400
1461,Dana Scholl,Privatkunde,Einfamilienhaus,Energy,RathausGasse 138,Berlin,East,10681,403
1462,Sandra Hecker B.Eng.,Kleingewerbe,Einfamilienhaus,Energy,BahnhofWeg 113,Rostock,North,18284,400
1463,Reimund van der Dussen B.A.,Privatkunde,Wohnung,Energy,RosenWeg 102,München,South,80590,401
1464,Ingrid Gierschner,Privatkunde,Mehrfamilienhaus,Energy,LindenPlatz 92,Duisburg,West,47979,402
1465,Bruder,Gewerbekunde,Gewerbeimmobilie,Energy,RosenGasse 63,Augsburg,South,86639,401
1466,Dr. Patrick Pieper,Privatkunde,Einfamilienhaus,Energy,KirchPlatz 125,Berlin,East,10386,403
1467,Kostolzin AG,Kleingewerbe,Wohnung,Energy,BergWeg 32,Osnabrück,North,49481,400
1468,Ing. Kriemhild Hettner,Privatkunde,Einfamilienhaus,Energy,SchulGasse 117,Wuppertal,West,42216,402
1469,Daniele Sauer-Hermighausen,Privatkunde,Wohnung,Energy,RosenStraße 16,Rostock,North,18385,400
1470,Guenter Mohaupt,Privatkunde,Reihenhaus,Energy,SchulStraße 58,Berlin,East,10310,403
1471,Alois Fliegner-Junitz,Privatkunde,Wohnung,Energy,BahnhofRing 90,Augsburg,South,86126,401
1472,Reimar Schomber,Privatkunde,Wohnung,Energy,BirkenRing 56,Leipzig,East,04875,403
1473,Jasmin Zobel,Privatkunde,Wohnung,Energy,HeideGasse 15,Hannover,North,30926,400
1474,Anneke Ziegert,Privatkunde,Wohnung,Energy,BergPlatz 109,Hamburg,North,20686,400
1475,Karoline Hartmann,Privatkunde,Mehrfamilienhaus,Energy,SchulGasse 61,Wuppertal,West,42235,402
1476,Prof. Antonius Zimmer,Privatkunde,Einfamilienhaus,Energy,EichenRing 76,Berlin,East,10445,403
1477,Dipl.-Ing. Jörg-Peter Reising,Privatkunde,Einfamilienhaus,Energy,BirkenGasse 4,Köln,West,50227,402
1478,Davids Keudel GbR,Kleingewerbe,Gewerbeimmobilie,Energy,HauptPlatz 3,Augsburg,South,86577,401
1479,Mehdi Kabus B.Eng.,Privatkunde,Wohnung,Energy,RathausStraße 149,Hamburg,North,20181,400
1480,Evelyne Harloff,Privatkunde,Einfamilienhaus,Energy,BeethovenAllee 71,Nürnberg,South,90365,401
1481,Prof. Ruth Weller B.Sc.,Privatkunde,Einfamilienhaus,Energy,SeeGasse 13,Berlin,East,10338,403
1482,Meinrad Kensy,Privatkunde,Wohnung,Energy,TalAllee 11,Hamburg,North,20666,400
1483,Ehrentraud Segebahn B.A.,Privatkunde,Einfamilienhaus,Energy,BirkenStraße 91,Köln,West,50653,402
1484,Mirco Jungfer,Privatkunde,Einfamilienhaus,Energy,SchulStraße 131,Duisburg,West,47179,402
1485,Traudl Drewes-Krause,Privatkunde,Wohnung,Energy,RathausStraße 110,München,South,80996,401
1486,Katrin Ullrich,Privatkunde,Reihenhaus,Energy,RathausGasse 96,München,South,80581,401
1487,Alida Plath,Privatkunde,Reihenhaus,Energy,RosenWeg 7,Berlin,East,10208,403
1488,Juliane Pechel,Privatkunde,Wohnung,Energy,WaldRing 89,Wuppertal,West,42320,402
1489,Janina Beyer B.Eng.,Privatkunde,Einfamilienhaus,Energy,WiesenGasse 21,Nürnberg,South,90179,401
1490,Goran Pieper B.Sc.,Privatkunde,Mehrfamilienhaus,Energy,SonnenRing 108,Cottbus,East,03651,403
1491,Denis Wirth,Privatkunde,Einfamilienhaus,Energy,ParkGasse 135,Bochum,West,44632,402
1492,Luis Bolzmann,Kleingewerbe,Einfamilienhaus,Energy,EichenAllee 60,München,South,80566,401
1493,Metin Schuchhardt B.A.,Privatkunde,Reihenhaus,Energy,RathausAllee 21,Karlsruhe,South,76460,401
1494,Frau Danielle Renner,Privatkunde,Reihenhaus,Energy,EichenPlatz 108,Köln,West,50335,402
1495,Univ.Prof. Rosita Boucsein,Privatkunde,Reihenhaus,Energy,WiesenPlatz 150,Bochum,West,44781,402
1496,Aleksander Mies-Trupp,Privatkunde,Einfamilienhaus,Energy,GoethePlatz 108,Hamburg,North,20617,400
1497,Amelie Christoph,Privatkunde,Wohnung,Energy,BeethovenPlatz 4,Berlin,East,10270,403
1498,Andrey Gieß,Privatkunde,Mehrfamilienhaus,Energy,BlumenStraße 33,Hamburg,North,20990,400
1499,Kristiane Boucsein,Privatkunde,Mehrfamilienhaus,Energy,MozartRing 136,Bremen,North,28497,400
1500,Ing. Hanspeter Kraushaar MBA.,Privatkunde,Wohnung,Energy,SternAllee 31,Berlin,East,10444,403
1501,Ildiko Jopich-Bachmann,Privatkunde,Wohnung,Energy,BlumenStraße 19,Halle,East,06856,403
1502,Steinberg Drubin KG,Kleingewerbe,Wohnung,Energy,RathausAllee 123,Erfurt,East,99816,403
1503,Segebahn Stiftung & Co. KGaA,Kleingewerbe,Gewerbeimmobilie,Energy,GoetheWeg 2,Hamburg,North,20707,400
1504,Pirmin Weinhage,Privatkunde,Einfamilienhaus,Energy,BeethovenRing 72,Duisburg,West,47891,402
1505,Niklas Briemer,Privatkunde,Wohnung,Energy,WaldRing 131,Hamburg,North,20964,400
1506,Urte Paffrath,Privatkunde,Wohnung,Energy,MozartStraße 54,Berlin,East,10540,403
1507,Friedrich-Wilhelm Zimmer,Privatkunde,Einfamilienhaus,Energy,RosenWeg 31,Essen,West,45394,402
1508,Jacobi Jäckel,Kleingewerbe,Einfamilienhaus,Energy,SeeStraße 60,Stuttgart,South,70782,401
1509,Friedbert Wieloch,Privatkunde,Reihenhaus,Energy,BeethovenStraße 11,München,South,80652,401
1510,Hanna Kroker B.Sc.,Privatkunde,Wohnung,Energy,KirchWeg 73,Köln,West,50684,402
1511,Dr. Katherina Hartmann B.A.,Privatkunde,Reihenhaus,Energy,SchillerGasse 31,Stuttgart,South,70555,401
1512,Renata Ritter-Hübel,Privatkunde,Einfamilienhaus,Energy,BirkenGasse 30,Berlin,East,10462,403
1513,George Stey-Vollbrecht,Privatkunde,Einfamilienhaus,Energy,BeethovenRing 86,Leipzig,East,04382,403
1514,Waltrud Atzler,Privatkunde,Einfamilienhaus,Energy,SternAllee 10,Freiburg,South,79543,401
1515,Burkhard Berger-Adolph,Privatkunde,Einfamilienhaus,Energy,BergGasse 10,Hannover,North,30749,400
1516,Kathy Rogge-Caspar,Privatkunde,Wohnung,Energy,EichenGasse 51,Düsseldorf,West,40371,402
1517,Denise Weiß,Privatkunde,Reihenhaus,Energy,MozartWeg 23,Stuttgart,South,70628,401
1518,Desiree Lehmann,Privatkunde,Einfamilienhaus,Energy,BergRing 54,Leipzig,East,04827,403
1519,Daniele Gorlitz-Hartung,Privatkunde,Reihenhaus,Energy,TalWeg 90,Hamburg,North,20595,400
1520,Herrmann,Kleingewerbe,Gewerbeimmobilie,Energy,MondPlatz 126,Aachen,West,52915,402
1521,Bodo Girschner B.Sc.,Privatkunde,Einfamilienhaus,Energy,EichenStraße 74,Duisburg,West,47529,402
1522,Mareike Rogner B.Sc.,Privatkunde,Einfamilienhaus,Energy,SchulAllee 30,Berlin,East,10455,403
1523,Steckel Börner GbR,Kleingewerbe,Reihenhaus,Energy,ParkRing 106,Bonn,West,53803,402
1524,Eckart van der Dussen,Privatkunde,Wohnung,Energy,HeidePlatz 16,München,South,80675,401
1525,Ing. Gitte Eckbauer B.A.,Privatkunde,Reihenhaus,Energy,SchulPlatz 103,Düsseldorf,West,40366,402
1526,Friedhelm Scholl,Privatkunde,Einfamilienhaus,Energy,BrunnenStraße 79,Berlin,East,10558,403
1527,Tomasz Gude,Privatkunde,Einfamilienhaus,Energy,SonnenStraße 85,Nürnberg,South,90232,401
1528,Janin Mende,Privatkunde,Wohnung,Energy,GoetheGasse 86,Köln,West,50461,402
1529,Lucia Sorgatz,Privatkunde,Reihenhaus,Energy,KirchRing 51,Essen,West,45260,402
1530,Martina Sauer,Privatkunde,Einfamilienhaus,Energy,BeethovenAllee 85,Berlin,East,10523,403
1531,Karl-Wilhelm Rosenow-Knappe,Gewerbekunde,Gewerbeimmobilie,Energy,HauptRing 27,Hannover,North,30613,400
1532,Wanda Lorch,Privatkunde,Einfamilienhaus,Energy,EichenGasse 64,Stuttgart,South,70134,401
1533,Herr Gert Hentschel,Kleingewerbe,Wohnung,Energy,BlumenAllee 22,München,South,80178,401
1534,Univ.Prof. Paulo Segebahn MBA.,Kleingewerbe,Reihenhaus,Energy,BrunnenRing 39,Hannover,North,30197,400
1535,Sibel Klingelhöfer,Privatkunde,Wohnung,Energy,RosenAllee 109,Wuppertal,West,42624,402
1536,Milan Wagner-Kabus,Privatkunde,Einfamilienhaus,Energy,SonnenRing 121,Düsseldorf,West,40485,402
1537,Misicher Matthäi GmbH,Gewerbekunde,Gewerbeimmobilie,Energy,ParkAllee 137,München,South,80618,401
1538,Janina Rohleder,Privatkunde,Reihenhaus,Energy,KirchRing 28,München,South,80563,401
1539,Diethard Seidel,Privatkunde,Einfamilienhaus,Energy,KirchPlatz 145,Karlsruhe,South,76211,401
1540,Siegmar Holt,Kleingewerbe,Gewerbeimmobilie,Energy,BeethovenWeg 126,Düsseldorf,West,40707,402
1541,Tilmann Renner-Gunpf,Privatkunde,Reihenhaus,Energy,BlumenRing 60,München,South,80160,401
1542,Nadeschda Schomber,Privatkunde,Einfamilienhaus,Energy,MozartStraße 83,Düsseldorf,West,40805,402
1543,Ottmar Bruder,Privatkunde,Wohnung,Energy,WiesenRing 126,Dortmund,West,44658,402
1544,Silvester Patberg,Privatkunde,Reihenhaus,Energy,ParkRing 143,Karlsruhe,South,76979,401
1545,Rudolf Salz,Kleingewerbe,Reihenhaus,Energy,MozartStraße 42,Bonn,West,53632,402
1546,Paola Schäfer-Hahn,Privatkunde,Mehrfamilienhaus,Energy,BahnhofPlatz 127,Köln,West,50274,402
1547,Karl-August Heß,Privatkunde,Wohnung,Energy,RathausPlatz 3,Essen,West,45403,402
1548,Univ.Prof. Pauline Fischer B.Eng.,Privatkunde,Wohnung,Energy,BirkenRing 83,Wolfsburg,North,38729,400
1549,Dorit Wirth-Schacht,Privatkunde,Einfamilienhaus,Energy,MondWeg 96,Berlin,East,10631,403
1550,Bozena Mitschke,Privatkunde,Einfamilienhaus,Energy,BlumenGasse 35,Essen,West,45268,402
1551,Hans-Ulrich Knappe,Privatkunde,Reihenhaus,Energy,MozartPlatz 18,Bochum,West,44105,402
1552,Maximilian Henck,Privatkunde,Reihenhaus,Energy,TannenStraße 16,München,South,80739,401
1553,Prof. Christoph Matthäi,Privatkunde,Wohnung,Energy,EichenAllee 4,München,South,80297,401
1554,Gieß KG,Kleingewerbe,Wohnung,Energy,SeePlatz 66,Regensburg,South,93674,401
1555,Patrik Wagenknecht-Nette,Privatkunde,Einfamilienhaus,Energy,BlumenWeg 72,Duisburg,West,47282,402
1556,Benthin Hartmann e.G.,Kleingewerbe,Wohnung,Energy,TannenRing 71,München,South,80926,401
1557,Dr. Annamaria Hettner B.Eng.,Kleingewerbe,Einfamilienhaus,Energy,EichenWeg 24,Duisburg,West,47922,402
1558,Herr Meinrad Haering B.Eng.,Privatkunde,Einfamilienhaus,Energy,GoetheStraße 36,Köln,West,50623,402
1559,Isa Metz-Bien,Privatkunde,Einfamilienhaus,Energy,WiesenStraße 62,Berlin,East,10673,403
1560,Marten Junitz,Privatkunde,Reihenhaus,Energy,BrunnenRing 82,Freiburg,South,79643,401
1561,Nikolai Pölitz,Privatkunde,Einfamilienhaus,Energy,SonnenAllee 37,Kiel,North,24960,400
1562,Saskia Weihmann,Privatkunde,Einfamilienhaus,Energy,SchillerRing 112,Stuttgart,South,70767,401
1563,Leonore Ring,Privatkunde,Reihenhaus,Energy,MondAllee 109,München,South,80318,401
1564,Gertz,Kleingewerbe,Einfamilienhaus,Energy,BlumenStraße 51,Bochum,West,44552,402
1565,Margarita Kostolzin-Kobelt,Privatkunde,Einfamilienhaus,Energy,KirchAllee 129,München,South,80113,401
1566,Jochem Hermann,Privatkunde,Reihenhaus,Energy,BahnhofGasse 65,Köln,West,50380,402
1567,Hauffer Plath GmbH,Kleingewerbe,Gewerbeimmobilie,Energy,SeeGasse 117,Aachen,West,52602,402
1568,Rosita Kaul,Privatkunde,Reihenhaus,Energy,SchillerStraße 95,Hannover,North,30129,400
1569,Dipl.-Ing. Swantje Schleich B.Sc.,Privatkunde,Einfamilienhaus,Energy,MozartStraße 108,Bonn,West,53954,402
1570,Heinz-Walter Gehringer-Hein,Privatkunde,Einfamilienhaus,Energy,SchillerRing 72,Berlin,East,10973,403
1571,Jiri Seifert,Privatkunde,Wohnung,Energy,TannenGasse 44,Kiel,North,24700,400
1572,Desiree Fischer,Privatkunde,Wohnung,Energy,RathausGasse 16,Dortmund,West,44166,402
1573,Dr. Hans-Albert Schleich,Privatkunde,Einfamilienhaus,Energy,BeethovenPlatz 12,Hannover,North,30382,400
1574,Max Hein,Privatkunde,Wohnung,Energy,BrunnenStraße 80,Bonn,West,53380,402
1575,Ing. Mira Drewes,Privatkunde,Wohnung,Energy,GoetheRing 119,Köln,West,50190,402
1576,Univ.Prof. Jacqueline Naser B.A.,Privatkunde,Einfamilienhaus,Energy,TalGasse 6,Hamburg,North,20885,400
1577,Univ.Prof. Serge Langern,Privatkunde,Reihenhaus,Energy,BlumenWeg 79,Hamburg,North,20957,400
1578,Henk AG,Kleingewerbe,Mehrfamilienhaus,Energy,RosenStraße 98,Münster,West,48822,402
1579,Kemal Scheel-Fritsch,Privatkunde,Reihenhaus,Energy,BrunnenWeg 70,München,South,80304,401
1580,Magnus Peukert-Benthin,Privatkunde,Einfamilienhaus,Energy,ParkAllee 149,Hamburg,North,20472,400
1581,André Geisel-Heser,Privatkunde,Wohnung,Energy,BrunnenWeg 10,Nürnberg,South,90954,401
1582,Prof. Wolf Lachmann,Privatkunde,Mehrfamilienhaus,Energy,RathausAllee 74,Köln,West,50312,402
1583,Theobald Tschentscher,Privatkunde,Wohnung,Energy,BirkenStraße 132,Karlsruhe,South,76891,401
1584,Viola Caspar,Privatkunde,Mehrfamilienhaus,Energy,WaldGasse 48,Hamburg,North,20586,400
1585,Helmut auch Schlauchin MBA.,Privatkunde,Reihenhaus,Energy,TalStraße 83,Kiel,North,24818,400
1586,Geißler Hartmann GmbH & Co. KG,Kleingewerbe,Einfamilienhaus,Energy,TannenGasse 26,Hamburg,North,20291,400
1587,Roberto Säuberlich-Wilms,Privatkunde,Einfamilienhaus,Energy,HauptPlatz 117,Berlin,East,10707,403
1588,Prof. Maurizio Pergande,Privatkunde,Wohnung,Energy,BirkenGasse 96,Dortmund,West,44715,402
1589,Charlotte Ullrich,Privatkunde,Mehrfamilienhaus,Energy,EichenRing 28,Augsburg,South,86531,401
1590,Ulla Metz,Privatkunde,Wohnung,Energy,BeethovenRing 43,München,South,80407,401
1591,Erdogan Kostolzin,Gewerbekunde,Gewerbeimmobilie,Energy,TalWeg 34,Erfurt,East,99779,403
1592,Eigenwillig Dörr AG,Gewerbekunde,Gewerbeimmobilie,Energy,WiesenWeg 89,Karlsruhe,South,76569,401
1593,John Pärtzelt MBA.,Privatkunde,Einfamilienhaus,Energy,BeethovenAllee 79,Stuttgart,South,70182,401
1594,Laszlo Dietz-Gierschner,Privatkunde,Wohnung,Energy,MozartGasse 143,Oldenburg,North,26965,400
1595,Prof. Linda Bender B.Sc.,Privatkunde,Einfamilienhaus,Energy,BergGasse 101,Köln,West,50815,402
1596,Ilija Sorgatz,Privatkunde,Reihenhaus,Energy,EichenStraße 100,Bremen,North,28231,400
1597,Toni Schleich-Reuter,Privatkunde,Einfamilienhaus,Energy,RosenGasse 109,Karlsruhe,South,76711,401
1598,Tobias Wohlgemut,Privatkunde,Wohnung,Energy,TalStraße 57,München,South,80723,401
1599,Prof. Hildburg Koch II,Privatkunde,Reihenhaus,Energy,HauptRing 102,Hamburg,North,20179,400
1600,Nicolas Radisch,Privatkunde,Einfamilienhaus,Energy,RathausStraße 87,Köln,West,50493,402
1601,Dr. Vanessa Nerger,Privatkunde,Reihenhaus,Energy,BrunnenPlatz 9,Dortmund,West,44367,402
1602,Gilda Schacht-Weihmann,Privatkunde,Wohnung,Energy,BrunnenStraße 120,Berlin,East,10925,403
1603,Heini Eimer,Privatkunde,Wohnung,Energy,HeideStraße 42,Hannover,North,30426,400
1604,Ivonne Wilms,Privatkunde,Einfamilienhaus,Energy,SonnenGasse 103,Bremen,North,28532,400
1605,Herr Frieder Scheuermann MBA.,Privatkunde,Wohnung,Energy,SeePlatz 129,Düsseldorf,West,40481,402
1606,Cora Adolph,Kleingewerbe,Gewerbeimmobilie,Energy,BeethovenPlatz 137,Bonn,West,53877,402
1607,Kilian Preiß,Privatkunde,Einfamilienhaus,Energy,SternRing 67,Augsburg,South,86302,401
1608,Pölitz AG,Kleingewerbe,Reihenhaus,Energy,BahnhofStraße 126,Duisburg,West,47571,402
1609,Margit Haering-Stroh,Privatkunde,Einfamilienhaus,Energy,TannenGasse 76,Ingolstadt,South,85885,401
1610,Helmtrud Klotz,Privatkunde,Reihenhaus,Energy,HauptPlatz 84,Berlin,East,10404,403
1611,Curt Loos,Privatkunde,Einfamilienhaus,Energy,BlumenPlatz 64,Duisburg,West,47279,402
1612,Ellinor Reising,Privatkunde,Wohnung,Energy,RathausAllee 89,Hamburg,North,20569,400
1613,Rosemann Kobelt KG,Kleingewerbe,Gewerbeimmobilie,Energy,WaldRing 118,Düsseldorf,West,40141,402
1614,Marion Kruschwitz,Privatkunde,Mehrfamilienhaus,Energy,SonnenStraße 98,Hamburg,North,20624,400
1615,Lehmann KG,Kleingewerbe,Mehrfamilienhaus,Energy,HauptWeg 66,Berlin,East,10838,403
1616,Dr. Gundel Römer MBA.,Kleingewerbe,Reihenhaus,Energy,LindenRing 67,Bochum,West,44410,402
1617,Florentine Rust,Kleingewerbe,Wohnung,Energy,TalPlatz 56,Essen,West,45878,402
1618,Paulina Trapp,Privatkunde,Einfamilienhaus,Energy,WaldGasse 12,Berlin,East,10719,403
1619,Nadia Etzler-Sorgatz,Privatkunde,Einfamilienhaus,Energy,LindenStraße 107,München,South,80772,401
1620,Peter-Michael Hein,Privatkunde,Mehrfamilienhaus,Energy,TannenStraße 57,Hamburg,North,20330,400
1621,Radmila Thies B.A.,Privatkunde,Einfamilienhaus,Energy,SternRing 118,Hamburg,North,20702,400
1622,Ekkehard Pechel,Privatkunde,Reihenhaus,Energy,BergStraße 88,Nürnberg,South,90448,401
1623,Raissa Kambs-Rogner,Privatkunde,Wohnung,Energy,ParkWeg 137,Regensburg,South,93814,401
1624,Daniele Krebs,Privatkunde,Wohnung,Energy,TalStraße 125,Hamburg,North,20674,400
1625,Roman Conradi,Privatkunde,Reihenhaus,Energy,RosenAllee 81,Berlin,East,10562,403
1626,Hubert Schinke-Lübs,Privatkunde,Einfamilienhaus,Energy,KirchRing 111,Köln,West,50525,402
